PERIODO|ESTU_CONSECUTIVO|ESTU_ESTUDIANTE|ESTU_EDAD|ESTU_TIPO_DOCUMENTO|ESTU_PAIS_RESIDE|ESTU_GENERO|ESTU_FECHA_NACIMIENTO|ESTU_ETNIA|ESTU_LIMITA_MOTRIZ|ESTU_LIMITA_CONDICIONESPECIAL|ESTU_LIMITA_SDOWN|ESTU_LIMITA_AUTISMO|COLE_COD_MCPIO_UBICACION|ESTU_RESIDE_MCPIO|ESTU_RESIDE_DEPTO|ESTU_COD_RESIDE_MCPIO|ESTU_ZONA_RESIDE|COLE_COD_DANE_INSTITUCION|COLE_COD_ICFES|COLE_NOMBRE_SEDE|COLE_JORNADA|COLE_GENERO|COLE_CARACTER|COLE_NATURALEZA|COLE_BILINGUE|COLE_CALENDARIO|COLE_AREA_UBICACION|COLE_DEPTO_UBICACION|COLE_MCPIO_UBICACION|ESTU_COD_RESIDE_DEPTO|ESTU_AREA_RESIDE|ESTU_PRIVADO_LIBERTAD|ESTU_ACTUALMENTE_ESTUDIA|ESTU_ANO_TERMINO_BACHILL|FAMI_CUARTOS_HOGAR|FAMI_ESTRATO_VIVIENDA|ESTU_GRADO_CURSA_ACTUALMENTE|ESTU_SE_GRADUO_BACHILLER|FAMI_INGRESO_FMILIAR_MENSUAL|ESTU_MES_TERMINO_BACHILL|FAMI_EDUCA_MADRE|FAMI_EDUCA_PADRE|ESTU_OCUPACION_ACTUAL|FAMI_OCUPA_MADRE|FAMI_OCUPA_PADRE|ESTU_OTRO_PLANTEL|ESTU_COD_OTRO_PAIS_PLANTEL|FAMI_PERSONAS_HOGAR|FAMI_PISOSHOGAR|ESTU_COD_PLANTEL|FAMI_NIVEL_SISBEN|FAMI_AUTOMOVIL|FAMI_COMPUTADOR|FAMI_DVD|FAMI_HORNO|FAMI_MICROONDAS|FAMI_INTERNET|FAMI_LAVADORA|FAMI_NEVERA|FAMI_TELEFONO_FIJO|FAMI_TELEFONO_CELULAR|FAMI_SERVICIO_TELEVISION|ESTU_VECES_ESTADO|ESTU_COD_DEPTO_PRESENTACION|ESTU_COD_MCPIO_PRESENTACION|ESTU_MCPIO_PRESENTACION|ESTU_DEPTO_PRESENTACION|DECIL_LECTURA_CRITICA|DECIL_MATEMATICAS|DECIL_C_NATURALES|DECIL_SOCIALES_CIUDADANAS|DESEMP_INGLES|DECIL_INGLES|DECIL_RAZONA_CUANT|DECIL_COMP_CIUDADANA
20142|PRESABER20142006989|ESTUDIANTE|18|CC|1|M|02/04/1996|100|||||11001|COTA|CUNDINAMARCA|25214|10|311769001781|019331|COL ABRAHAM LINCOLN|C|MIXTO|ACADÉMICO|NO OFICIAL|S|B|U|BOGOTA|BOGOTÁ D.C.|25|R||||||10|||||||||||||COL ABRAHAM LINCOLN                                                                                 ||||||||||||||25|25175|CHIA|CUNDINAMARCA|D10|D09|D09|D10|B+|D10|D10|D10
20142|PRESABER20142006990|ESTUDIANTE|16|TI|1|F|22/11/1997||||||05266|MEDELLIN|ANTIOQUIA|05001|4|305266000591|001834|COLEGIO TERESIANO|C|FEMENINO|ACADÉMICO|NO OFICIAL|N|A|U|ANTIOQUIA|ENVIGADO|5|U||||||10|||||||||||||COLEGIO TERESIANO                                           ||||||||||||||05|05001|MEDELLIN|ANTIOQUIA|D05|D03|D07|D04|A1|D09|D05|D05
20142|PRESABER20142006991|ESTUDIANTE|15|TI|1|F|30/11/1998||||||68001|BUCARAMANGA|SANTANDER|68001|4|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D08|D08|D05|D03|A2|D10|D04|D04
20142|PRESABER20142006992|ESTUDIANTE|15|TI|1|M|18/11/1998||||||68001|FLORIDABLANCA|SANTANDER|68276|10|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68276|FLORIDABLANCA|SANTANDER|D09|D03|D04|D08|B1|D10|D03|D08
20142|PRESABER20142006993|ESTUDIANTE|15|TI|1|F|17/05/1999|100|||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001078734|085357|INST TEC COLOMBO SUECO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||INST TEC COLOMBO SUECO                                                                              ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D04|D09|D08|D06|A1|D08|D09|D05
20142|PRESABER20142006994|ESTUDIANTE|17|TI|1|F|27/06/1997|100|||||11001|BOGOTÁ D.C.|BOGOTA|11001|10|311848000278|025130|GIMN VERMONT|C|MIXTO|ACADÉMICO|NO OFICIAL|S|B|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||GIMN VERMONT                                                                                        ||||||||||||||25|25899|ZIPAQUIRA|CUNDINAMARCA|D09|D10|D08|D09|B1|D10|D07|D09
20142|PRESABER20142006995|ESTUDIANTE|15|TI|1|M|22/11/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|6|311001078734|085357|INST TEC COLOMBO SUECO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||INST TEC COLOMBO SUECO                                                                              ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D04|D02|D03|D03|A1|D06|D02|D03
20142|PRESABER20142006996|ESTUDIANTE|15|TI|1|M|23/01/1999||||||68001|BUCARAMANGA|SANTANDER|68001|5|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D08|D06|D09|D08|B1|D10|D06|D09
20142|PRESABER20142006997|ESTUDIANTE|16|TI|1|F|20/02/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001078734|085357|INST TEC COLOMBO SUECO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||INST TEC COLOMBO SUECO                                                                              ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D07|D05|D06|D05|A-|D05|D05|D06
20142|PRESABER20142006998|ESTUDIANTE|15|TI|1|M|24/11/1998||||||68001|BUCARAMANGA|SANTANDER|68001|4|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D09|D10|D10|D10|B1|D10|D10|D10
20142|PRESABER20142006999|INDIVIDUAL|17|TI|1|F|29/07/1997|100||||||CALI|VALLE|76001|4|||||||OTRO||||||76|U|N|4||3|6||N|6||9|9|2|8|8||1|4|4|10651|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|76|76001|CALI|VALLE|D08|D10|D08|D10|B1|D10|D10|D10
20142|PRESABER20142007000|ESTUDIANTE|16|TI|1|F|14/03/1998||||||11001|CHIA|CUNDINAMARCA|25175|10|311001076634|079806|COL NUEVO COLOMBO AMERICANO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|25|U||||||10|||||||||||||COL NUEVO COLOMBO AMERICANO                                                                         ||||||||||||||25|25175|CHIA|CUNDINAMARCA|D10|D10|D10|D10|B+|D10|D10|D10
20142|PRESABER20142007001|ESTUDIANTE|15|TI|1|M|22/03/1999||||||68001|BUCARAMANGA|SANTANDER|68001|5|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D09|D05|D09|D10|A2|D10|D03|D09
20142|PRESABER20142007002|ESTUDIANTE|16|TI|1|F|11/10/1998||||||68001|BUCARAMANGA|SANTANDER|68001|5|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D07|D04|D09|D08|A2|D10|D06|D09
20142|PRESABER20142007003|ESTUDIANTE|15|TI|1|F|29/10/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001078734|085357|INST TEC COLOMBO SUECO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||INST TEC COLOMBO SUECO                                                                              ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D09|D08|D07|D09|A1|D09|D06|D09
20142|PRESABER20142007004|ESTUDIANTE|15|TI|1|F|16/03/1999||||||68001|BUCARAMANGA|SANTANDER|68001|4|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D10|D10|D10|D10|B1|D10|D10|D10
20142|PRESABER20142007005|ESTUDIANTE|15|TI|1|F|26/05/1999||||||68001|BUCARAMANGA|SANTANDER|68001|4|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D10|D10|D10|D10|B+|D10|D10|D10
20142|PRESABER20142007006|INDIVIDUAL|17|TI|1|F|01/03/1997|100||||||CALI|VALLE|76001|4|||||||OTRO||||||76|U|N|4||3|6||N|6||9|9|2|8|8||1|4|4|10651|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|76|76001|CALI|VALLE|D09|D09|D10|D08|A2|D10|D10|D10
20142|PRESABER20142007007|ESTUDIANTE|17|TI|1|F|25/10/1997|100|||||11001|BOGOTÁ D.C.|BOGOTA|11001|10|311848000278|025130|GIMN VERMONT|C|MIXTO|ACADÉMICO|NO OFICIAL|S|B|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||GIMN VERMONT                                                                                        ||||||||||||||25|25899|ZIPAQUIRA|CUNDINAMARCA|D10|D10|D10|D10|B+|D10|D10|D10
20142|PRESABER20142007008|ESTUDIANTE|16|TI|1|F|10/08/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001078734|085357|INST TEC COLOMBO SUECO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||INST TEC COLOMBO SUECO                                                                              ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D07|D04|D07|D06|A2|D10|D05|D06
20142|PRESABER20142007009|ESTUDIANTE|16|TI|1|F|16/06/1998||||||05541|PEÑOL|ANTIOQUIA|05541|10|105541000026|001875|I. E.  LEON XIII|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|ANTIOQUIA|PEÑOL|5|U||||||10|||||||||||||I. E.  LEON XIII||||||||||||||05|05541|PEÑOL|ANTIOQUIA|D08|D10|D10|D06|A1|D09|D10|D05
20142|PRESABER20142007010|ESTUDIANTE|15|TI|1|M|29/04/1999||||||85001|YOPAL|CASANARE|85001|10|285001004357|031120|SEDE CAMPESTRE|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|R|CASANARE|YOPAL|85|U||||||10|||||||||||||IE BRAULIO GONZALEZ||||||||||||||85|85001|YOPAL|CASANARE|D05|D08|D09|D06|A1|D08|D10|D05
20142|PRESABER20142007011|ESTUDIANTE|15|TI|1|M|21/03/1999||||||68001|BUCARAMANGA|SANTANDER|68001|4|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D10|D09|D10|D10|B1|D10|D10|D09
20142|PRESABER20142007012|ESTUDIANTE|15|TI|1|F|09/03/1999||||||05541|PEÑOL|ANTIOQUIA|05541|10|105541000026|001875|I. E.  LEON XIII|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|ANTIOQUIA|PEÑOL|5|U||||||10|||||||||||||I. E.  LEON XIII||||||||||||||05|05541|PEÑOL|ANTIOQUIA|D05|D08|D08|D06|A1|D09|D09|D06
20142|PRESABER20142007013|ESTUDIANTE|17|TI|1|F|26/09/1997||||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001078734|085357|INST TEC COLOMBO SUECO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||INST TEC COLOMBO SUECO                                                                              ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D06|D07|D05|D01|A-|D02|D05|D03
20142|PRESABER20142007014|INDIVIDUAL|15|TI|1|M|21/02/1999|||||||BOGOTÁ D.C.|BOGOTA|11001|3|||||||OTRO||||||11|U|N|4||4|3||N|3||4|4|2|10|9||1|5|4|9210|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D05|D03|D05|D04|A-|D02|D01|D03
20142|PRESABER20142007015|ESTUDIANTE|14|TI|1|M|30/12/1999||||||68001|FLORIDABLANCA|SANTANDER|68276|10|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68276|FLORIDABLANCA|SANTANDER|D06|D06|D07|D09|B1|D10|D06|D10
20142|PRESABER20142007016|INDIVIDUAL|16|TI|1|M|15/09/1998|19||||||BOGOTÁ D.C.|BOGOTA|11001|3|||||||OTRO||||||11|U|N|4||5|4||N|4||9|9|2|8|8||1|5|3|9210|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D08|D09|D08|D08|A2|D09|D10|D07
20142|PRESABER20142007017|ESTUDIANTE|16|TI|1|M|26/10/1998||||||68001|BUCARAMANGA|SANTANDER|68001|4|368001002322|014316|INST  CALDAS|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|SANTANDER|BUCARAMANGA|68|U||||||10|||||||||||||INST  CALDAS                                                                                        ||||||||||||||68|68001|BUCARAMANGA|SANTANDER|D08|D07|D10|D08|B1|D10|D06|D09
20142|PRESABER20142007018|ESTUDIANTE|16|TI|1|F|20/04/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|6|311001078734|085357|INST TEC COLOMBO SUECO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||INST TEC COLOMBO SUECO                                                                              ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D07|D05|D06|D05|B1|D10|D06|D06
20142|PRESABER20142007019|ESTUDIANTE|16|TI|1|F|15/04/1998||||||52203|COLON (GENOVA)|NARIÑO|52203|10|352203000018|034520|COLEGIO LEOPOLDO LOPEZ ALVAREZ|M|MIXTO|TÉCNICO|OFICIAL|N|A|U|NARIÑO|COLON (GENOVA)|52|U||||||10|||||||||||||INSTITUCION EDUCATIVA LEOPOLDO LOPEZ ALVAREZ||||||||||||||52|52693|SAN PABLO|NARIÑO|D09|D06|D09|D10|A1|D09|D04|D09
20142|PRESABER20142007020|ESTUDIANTE|15|TI|1|F|16/06/1999||||||76001|CALI|VALLE|76001|1|376001021231|089508|LICEO COMERCIAL SANTA LUCIA|M|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|VALLE|CALI|76|U||||||10|||||||||||||LICEO COMERCIAL SANTA LUCIA ||||||||||||||76|76001|CALI|VALLE|D05|D06|D06|D05|A-|D03|D09|D06
20142|PRESABER20142007021|ESTUDIANTE|16|TI|1|M|18/08/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001078734|085357|INST TEC COLOMBO SUECO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||INST TEC COLOMBO SUECO                                                                              ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D08|D06|D08|D07|A1|D06|D04|D07
20142|PRESABER20142007022|INDIVIDUAL|15|TI|1|F|06/05/1999|||||||BOGOTÁ D.C.|BOGOTA|11001|3|||||||OTRO||||||11|U|N|4||3|3||N|2||9|5|2|5|5||1|4|3|9210|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D08|D10|D10|D08|A1|D09|D10|D07
20142|PRESABER20142007023|ESTUDIANTE|16|TI|1|F|18/06/1998||||||05541|PEÑOL|ANTIOQUIA|05541|10|105541000026|001875|I. E.  LEON XIII|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|ANTIOQUIA|PEÑOL|5|U||||||10|||||||||||||I. E.  LEON XIII||||||||||||||05|05541|PEÑOL|ANTIOQUIA|D10|D06|D09|D10|A1|D09|D07|D09
20142|PRESABER20142007024|ESTUDIANTE|16|TI|1|F|04/08/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001078734|085357|INST TEC COLOMBO SUECO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||INST TEC COLOMBO SUECO                                                                              ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D03|D05|D05|D04|A-|D01|D06|D05
20142|PRESABER20142007025|ESTUDIANTE|16|TI|1|M|06/06/1998||||||52203|COLON (GENOVA)|NARIÑO|52203|10|352203000018|034520|COLEGIO LEOPOLDO LOPEZ ALVAREZ|M|MIXTO|TÉCNICO|OFICIAL|N|A|U|NARIÑO|COLON (GENOVA)|52|R||||||10|||||||||||||INSTITUCION EDUCATIVA LEOPOLDO LOPEZ ALVAREZ||||||||||||||52|52693|SAN PABLO|NARIÑO|D05|D07|D06|D02|A1|D07|D06|D03
20142|PRESABER20142007026|ESTUDIANTE|15|TI|1|F|27/04/1999||||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001078734|085357|INST TEC COLOMBO SUECO|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||INST TEC COLOMBO SUECO                                                                              ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D08|D02|D05|D09|A1|D06|D03|D09
20142|PRESABER20142007027|INDIVIDUAL|0|TI|1|M|22/04/2014|||||||CIENAGA|MAGDALENA|47189|10|||||||OTRO||||||47|U|N|4||3|3||N|4||9|10|2|5|5||1|5|4|5980|2|N|S|S|S|S|S|S|S|S|S|S|NINGUNA|47|47189|CIENAGA|MAGDALENA|D08|D06|D06|D08|A1|D09|D09|D07
20142|PRESABER20142007028|ESTUDIANTE|15|TI|1|F|03/01/1999|100|||||44430|MAICAO|LA GUAJIRA|44430|10|144430000669|114249|COLEGIO LA INMACULADA - SEDE PRINCIPAL|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|LA GUAJIRA|MAICAO|44|U||||||10|||||||||||||INSTITUCION EDUCATIVA NO. 2||||||||||||||44|44430|MAICAO|LA GUAJIRA|D08|D04|D02|D04|A1|D06|D03|D06
20142|PRESABER20142007029|ESTUDIANTE|15|TI|1|M|16/02/1999||||||20710|SAN ALBERTO|CESAR|20710|10|120710012071|081588|INST. EDU. ANDRES BELLO|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CESAR|SAN ALBERTO|20|U||||||10|||||||||||||INST. EDU. ANDRES BELLO||||||||||||||20|20710|SAN ALBERTO|CESAR|D02|D05|D03|D04|A-|D05|D04|D05
20142|PRESABER20142007030|INDIVIDUAL|18|TI|1|M|03/09/1996|100||||||CARTAGENA|BOLIVAR|13001|1|||||||OTRO||||||13|U|N|9||4|6||N|7||9|9|2|3|1||1|5|4|2833|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|13|13001|CARTAGENA|BOLIVAR|D08|D10|D09|D10|B1|D10|D10|D09
20142|PRESABER20142007031|ESTUDIANTE|17|TI|1|F|03/03/1997|100|||||11001|BOGOTÁ D.C.|BOGOTA|11001|10|311848000278|025130|GIMN VERMONT|C|MIXTO|ACADÉMICO|NO OFICIAL|S|B|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||GIMN VERMONT                                                                                        ||||||||||||||25|25899|ZIPAQUIRA|CUNDINAMARCA|D10|D10|D10|D10|B+|D10|D10|D09
20142|PRESABER20142007032|ESTUDIANTE|14|TI|1|F|28/05/2000||||||15491|MONGUA|BOYACA|15464|10|315491000351|116541|CENTRO JUVENIL CAMPESINO FELIX GLOOR|C|MIXTO|TÉCNICO|NO OFICIAL|N|A|U|BOYACA|NOBSA|15|U||||||10|||||||||||||CENTRO JUVENIL CAMPESINO||||||||||||||15|15759|SOGAMOSO|BOYACA|D04|D08|D07|D06|A-|D03|D08|D06
20142|PRESABER20142007033|ESTUDIANTE|16|TI|1|M|06/03/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|1|311001031088|063438|COL NUEVA INGLATERRA|C|MIXTO|ACADÉMICO|NO OFICIAL|S|A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||COL NUEVA INGLATERRA                                                                                ||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D09|D08|D10|D10|B+|D10|D07|D10
20142|PRESABER20142007034|INDIVIDUAL|17|TI|1|M|08/10/1997|100||||||BOGOTÁ D.C.|BOGOTA|11001|10|||||||OTRO||||||11|U|N|4||3|6||N|7||10|9|2|8|3|gimnasio los caobos|1|4|4||5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|25|25175|CHIA|CUNDINAMARCA|D10|D09|D10|D09|B+|D10|D09|D07
20142|PRESABER20142007035|ESTUDIANTE|17|TI|1|M|24/09/1997||||||08001|BARRANQUILLA|ATLANTICO|08001|5|308001007577|027946|INST LA SALLE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||INSTITUTO LA SALLE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D10|D07|D09|D10|A1|D08|D06|D10
20142|PRESABER20142007036|ESTUDIANTE|17|TI|1|F|07/10/1997||||||25151|QUETAME|CUNDINAMARCA|25594|10|225151000381|097139|INSTITUCION EDUCATIVA DEPARTAMENTAL RIONEGRO SUR|C|MIXTO|ACADÉMICO|OFICIAL|N|A|R|CUNDINAMARCA|CAQUEZA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL RIONEGRO SUR||||||||||||||25|25151|CAQUEZA|CUNDINAMARCA|D03|D05|D05|D02|A1|D06|D03|D03
20142|PRESABER20142007037|ESTUDIANTE|16|TI|1|F|30/01/1998|100|||||25151|CAQUEZA|CUNDINAMARCA|25151|10|225151000381|097139|INSTITUCION EDUCATIVA DEPARTAMENTAL RIONEGRO SUR|C|MIXTO|ACADÉMICO|OFICIAL|N|A|R|CUNDINAMARCA|CAQUEZA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL RIONEGRO SUR||||||||||||||25|25151|CAQUEZA|CUNDINAMARCA|D01|D06|D07|D01|A-|D03|D07|D02
20142|PRESABER20142007038|ESTUDIANTE|15|TI|1|F|30/12/1998||||||25151|CAQUEZA|CUNDINAMARCA|25151|10|225151000381|097139|INSTITUCION EDUCATIVA DEPARTAMENTAL RIONEGRO SUR|C|MIXTO|ACADÉMICO|OFICIAL|N|A|R|CUNDINAMARCA|CAQUEZA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL RIONEGRO SUR||||||||||||||25|25151|CAQUEZA|CUNDINAMARCA|D03|D01|D01|D05|A-|D01|D02|D03
20142|PRESABER20142007039|ESTUDIANTE|16|TI|1|M|01/10/1998||||||25151|CAQUEZA|CUNDINAMARCA|25151|10|225151000381|097139|INSTITUCION EDUCATIVA DEPARTAMENTAL RIONEGRO SUR|C|MIXTO|ACADÉMICO|OFICIAL|N|A|R|CUNDINAMARCA|CAQUEZA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL RIONEGRO SUR||||||||||||||25|25151|CAQUEZA|CUNDINAMARCA|D03|D03|D01|D01|A-|D01|D03|D03
20142|PRESABER20142007040|ESTUDIANTE|17|TI|1|M|11/10/1997||||||25151|CAQUEZA|CUNDINAMARCA|25151|10|225151000381|097139|INSTITUCION EDUCATIVA DEPARTAMENTAL RIONEGRO SUR|C|MIXTO|ACADÉMICO|OFICIAL|N|A|R|CUNDINAMARCA|CAQUEZA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL RIONEGRO SUR||||||||||||||25|25151|CAQUEZA|CUNDINAMARCA|D09|D07|D06|D06|A1|D09|D07|D07
20142|PRESABER20142007041|ESTUDIANTE|17|TI|1|M|19/10/1997||||||25151|CAQUEZA|CUNDINAMARCA|25151|10|225151000381|097139|INSTITUCION EDUCATIVA DEPARTAMENTAL RIONEGRO SUR|C|MIXTO|ACADÉMICO|OFICIAL|N|A|R|CUNDINAMARCA|CAQUEZA|25|U||||||10|||||||||||||INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL RIONEGRO SUR||||||||||||||25|25151|CAQUEZA|CUNDINAMARCA|D10|D08|D08|D10|A1|D09|D08|D09
20142|PRESABER20142007042|ESTUDIANTE|16|TI|1|M|13/06/1998||||||25151|CAQUEZA|CUNDINAMARCA|25151|10|225151000381|097139|INSTITUCION EDUCATIVA DEPARTAMENTAL RIONEGRO SUR|C|MIXTO|ACADÉMICO|OFICIAL|N|A|R|CUNDINAMARCA|CAQUEZA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL RIONEGRO SUR||||||||||||||25|25151|CAQUEZA|CUNDINAMARCA|D05|D07|D09|D04|A-|D05|D07|D04
20142|PRESABER20142007043|ESTUDIANTE|20|TI|1|M|27/09/1994|100|||||25151|CAQUEZA|CUNDINAMARCA|25151|10|225151000381|097139|INSTITUCION EDUCATIVA DEPARTAMENTAL RIONEGRO SUR|C|MIXTO|ACADÉMICO|OFICIAL|N|A|R|CUNDINAMARCA|CAQUEZA|25|R||||||10|||||||||||||INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL RIONEGRO SUR||||||||||||||25|25151|CAQUEZA|CUNDINAMARCA|D07|D09|D08|D09|A-|D02|D08|D10
20142|PRESABER20142007044|ESTUDIANTE|14|TI|1|F|23/01/2000||||||20710|SAN ALBERTO|CESAR|20710|10|120710012071|081588|INST. EDU. ANDRES BELLO|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CESAR|SAN ALBERTO|20|R||||||10|||||||||||||INST. EDU. ANDRES BELLO||||||||||||||20|20710|SAN ALBERTO|CESAR|D03|D01|D03|D01|A-|D02|D02|D02
